"Month","Day","Year","Time","Flux","Temperature (C)","CO2 Soil (ppm) ","CO2 Soil STD (ppm)","CO2 ATM (ppm)","CO2 ATM STD (ppm)","Mode"
07,14,19,05:15:00,   0.17,  12.8,   89.15,   3.240,   80.62,‡ §&…∫äbÇR˛07,14,19,05:30:00,   0.17,  12.8,   89.52,   2.673,   81.05, ` 1.519,0
07,14,19,05:45:00,   0.27,  12.8,   93.31,   2.978,   79.60,   2.643,0
07,14,19,06:00:00,   0.20,  12.7,   91.26,   3.226, ê†81.01, HH&È∫ÇbÇR˛07,14,19,06:15:00,   0.23,  12.7,   93.52,   2.708, † 82.03,   2.794,0
07,14,19,06:30:00,   0.33,  12.7,   97.79,   2.940,   80.96,  ‡2.118,0
07,14,19,06:45:00,   0.34,  12.8,  100.00,   1.223,   83.01,‡ ‡1.336,0
07,14,19,07:00:00,   0.28,  12.9,   96.39,   2.735,   82.26,   2.215,0
07,14,19,07:15:00,   0.31,  13.2,   98.32,   4.849, êêº2.54,   3.078,0
07,14,19,07:30:00,   0.38,  13.4,   99.71,   1.762,   80.69,   2.812,0
07,14,19,07:45:00,   0.30,  13.6,   96.57,   3.759,   NLâÇbÇär≤öÇbÇR˛07,14,19,08:00:00,   0.33,  13.7,   98.03,   1.995,   81.30, ∞H&©∫∫bÇR˛07,14,19,08:15:00,   0.31,  14.0,   95.25,   4.066,   79.48, ` ôóMN&	R˛07,14,19,08:30:00,   0.29,  14.1,   92.06,   3.309,   77.31,   2.810,0
07,14,19,08:45:00,   0.27,  14.0,   91.81,   3.854,   78.14, ê∞1.676,0
07,14,19,09:00:00,   0.37,  14.0,   96.07,   3.127,   77.09, ` 2.227,0
07,14,19,09:15:00,   0.35,  13.8,   98.98,  †4.893,   81.50, ` ôóMSbÇR˛07,14,19,09:30:00,   0.40,  13.9,   99.61,   4.209,` êSr™∫bíríÇ¢bÇR˛07,14,19,09:45:00,   0.48,  14.5,  103.15,   3.786,`  79.07,   3.481,0
07,14,19,10:00:00,   0.64,  14.7,  110.86,   3.493,   78.47,   2.059,0
07,14,19,10:15:00,   0.82,  14.8,  120.32,   2.991,   79.02,   &…íäbÇR˛07,14,19,10:30:00,   0.93,  15.1,  131.54,   6.085, ê∞84.31,  †2.099,0
07,14,19,10:45:00,   1.24,  15.7,  140.25,   3.912,   77.54,`  4.486,0
07,14,19,11:00:00,   1.34,  15.8,  146.32,   7.936,   78.58, ` &©Ç≤bÇR˛07,14,19,11:15:00,   2.60,  16.0,  234.69,  14.549,  302.80,`  4.345,0
07,14,19,11:30:00,   1.33,  16.1,  351.13,   4.008,  283.89,  ∞4.605,0
07,14,19,11:45:00,   0.24,  16.5,  349.39,   3.192,  337.26, ∞ 1.800,0
07,14,19,12:00:00,   0.08,  17.0,  359.57,   2.847,  355.43,   2.214,0
07,14,19,12:15:00,   0.13,  17.4,  374.98,   4.908,  368.54, êê2.930,0
07,14,19,12:30:00,  -0.00,  17.6,  370.22,   5.263,  370.46,`  5.134,0
07,14,19,12:45:00,   0.09,  17.6,  372.74,   1.895,  368.00,   4.185,0
07,14,19,13:00:00,  -0.02,  17.4,  366.45,   2.995,  367.61, ê 2.121,0
07,14,19,13:15:00,  -0.19,  17.3,  346.89,   6.055,  356.55,   1.598,0
07,14,19,13:30:00,  -0.09,  17.3,  340.66,   3.204,  345.11,   3.952,0
07,14,19,13:45:00,  -0.03,  17.1,  339.16,   3.981,  340.59,   2.977,0
07,14,19,14:00:00,  -0.03,  17.0,  338.76,   3.875,  340.49,   4.050,0
07,14,19,14:15:00,   0.05,  16.9,  352.43,   2.276,  349.86,   2.612,0
07,14,19,14:30:00,  -0.01,  16.8,  349.43,   4.574,  349.78, ∞ 3.182,0
07,14,19,14:45:00,  -0.06,  16.8,  343.97,   3.390,  346.85,   &ÈÇ∫bÇR˛07,14,19,15:00:00,  -0.09,  16.9,  338.73,   4.748,  343.24,‡ †2.391,0
07,14,19,15:15:00,   0.02,  16.9,  337.07,   0.800,  336.14,   3.481,p
07,14,19,15:30:00,  -0.05,  16.8,  331.80,   1.263,  334.36,   3.561,0
07,14,19,15:45:00,  -0.06,  16.8,  325.45,   2.201,  328.64,   3.344,0
07,14,19,16:00:00,  -0.01,  16.7,  323.82,   0.936,  324.56,   ≥.682,0
07,14,19,16:15:00,   0.05,  16.6,  323.32,   3.686,  320.98,   5.632,0
07,14,19,16:30:00,  -0.01,  16.6,  319.58,   3.252, ∞319.93,   2.263,0
07,14,19,16:45:00,  -0.08,  16.5,  316.39,   5.004,  320.23,   1.139,0
07,14,19,17:00:00,   0.03,  16.5,  318.94,   1.261,  317.19,   1.373,0
07,14,19,17:15:00,  -0.01,  16.4,  318.85,   1.705,  319.50,   2.770,0
07,14,19,17:30:00,   0.06,  16.3,  319.02,   1.991,  315.98, ê∞1.895,0
07,14,19,17:45:00,   0.06,  16.1,  323.47,   2.361,  320.57,   2.362,0
07,14,19,18:00:00,   0.04,  16.0,  323.37,   3.648,  321.19,   4.857,0
07,14,19,18:15:00,   0.04,  15.8,  326.33,   4.459,  324.46, ` ª.006,0
07,14,19,18:30:00,   0.15,  15.7,  336.80,   2.553, ∞329.29, ‡ 2.880,0
07,14,19,18:45:00,   0.13,  15.6,  342.61,   2.641,  335.82,   3.441,0
07,14,19,19:00:00,   0.08,  15.5,  349.51,   3.343,  345.44,   2.966,0
07,14,19,19:15:00,   0.00,  15.4,  354.83,   1.890,  354.62,   2.963,0
07,14,19,19:30:00,   0.08,  15.3,  361.58,   3.871,  357.36,`  2.702,0
07,14,19,19:45:00,   0.11,  15.2,  367.28,   3.307,  361.86,  êôÆ876,0
07,14,19,20:00:00,   0.09,  15.2,  371.87,   1.968,  367.36, ê∞3.069,0
07,14,19,20:15:00,   0.01,  15.1,  376.57,   4.030,  376.03,   3.815,0
07,14,19,20:30:00,   0.04,  15.1,  383.62,   2.304,  381.84,   ¥.628,0
07,14,19,20:45:00,   0.03,  15.0,  386.38,   1.609,  384.67,   2.494,0
07,14,19,21:00:00,   0.13,  14.9,  392.07,   1.966,  385.57,   3.121,0
07,14,19,21:15:00,   0.11,  14.9,  396.77,   3.218,  391.35,   3.377,0
07,14,19,21:30:00,   0.13,  14.8,  401.77,   1.202,  395.24,   1.247,0
07,14,19,21:45:00,   0.06,  14.8,  401.61,   3.237,  398.65,   1.968,0
07,14,19,22:00:00,   0.01,  14.7,  400.47,   3.128,  ¶ßn	äbÅÉŒrö∫¢bÇR˛07,14,19,22:15:00,   0.08,  14.7,  404.57,   2.379,  400.48, ` ª.418,0
07,14,19,22:30:00,   0.07,  14.6,  404.57,   2.540,  400.99,`  2.438,0
07,14,19,22:45:00,   0.11,  14.5,  409.46,   2.955,  403.83, † 1.077,0
07,14,19,23:00:00,  -0.02,  14.4,  409.68,   1.770,  410.52,   1.229,0
07,14,19,23:15:00,  -0.01,  14.4,  409.35,   3.761,  409.83,   3.846,0
07,14,19,23:30:00,   0.01,  14.4,  412.16,   2.822,  411.68,   2.889,0
07,14,19,23:45:00,   0.10,  14.4,  415.97,   3.216,  411.11,   1.075,0
07,15,19,00:00:00,   0.04,  14.3,  416.13,   5.120,` 414.06,‡  3.000,0
07,15,19,00:15:00,   0.13,  14.3,  422.73,   3.642,  416.38, ∞†4.169,0
07,15,19,00:30:00,   0.11,  14.3,  422.22,   1.875,  º16.71,   3.618,0
07,15,19,00:45:00,   0.05,  14.2,  423.89,   3.401,  421.35,  †1.515,0
07,15,19,01:00:00,  -0.07,  14.2,  416.66,   2.966,  420.09,   2.266,0
07,15,19,01:15:00,   0.07,  14.1,  421.06,   1.822,  417.67,   2.252,0
07,15,19,01:30:00,   0.07,  14.0,  422.70,   1.674,  419.29,   2.612,0
07,15,19,01:45:00,   0.08,  14.1,  425.35,   2.993,  421.54,` ê&âÇ¬bÇR˛07,15,19,02:00:00,  -0.02,  14.1,  424.22,   3.148,  425.27,   3.166,0
07,15,19,02:15:00,   0.04,  14.0,  425.89,   2.196,  423.78,   1.461,0
07,15,19,02:30:00,   0.09,  14.0,  426.69,   2.474,  422.26,  ‡±.770,0
07,15,19,02:45:00,   0.11,  14.0,  434.88,   3.331,  429.12,   2.805,0
07,15,19,03:00:00,   0.06,  14.0,  435.54,   1.847,  432.51,   1.826,0
07,15,19,03:15:00,   0.02,  13.9,  436.49,   3.367,  435.58,   4.533,0
07,15,19,03:30:00,  -0.00,  13.8,  431.27,   1.109,  431.37,   2.645,0
07,15,19,03:45:00,   0.11,  13.8,  434.83,   4.685,  429.22,   3.795,0
07,15,19,04:00:00,  -0.00,  13.9,  434.73,   4.079,  434.90,   &È ¢bÇR˛07,15,19,04:15:00,   0.01,  13.9,  435.48,   0.790,  435.08,   2.988,0
07,15,19,04:30:00,   0.07,  13.9,  442.89,   3.467, ê439.25,  `3.480,0
07,15,19,04:45:00,  -0.02,  13.9,  447.67,   3.161,  448.69, êê≥.008,0
07,15,19,05:00:00,  -0.01,  13.8,  449.07,  ê2.167,  449.58,`  3.564,0
07,15,19,05:15:00,   0.08,  13.8,  455.79,   1.778,  451.72,   ì	™∫bÇR˛07,15,19,05:30:00,  -0.02,  13.8,  456.51,  `2.039,  457.42, ê 2.232,0
07,15,19,05:45:00,  -0.08,  13.8,  456.51,   5.356,  460.33,   2.571,0
07,15,19,06:00:00,   0.01,  13.7,  458.20,   2.793,  457.70,   4.401,0
07,15,19,06:15:00,   0.09,  13.7,  461.53,   1.915,` 457.17,   1.777,0
07,15,19,06:30:00,  -0.02,  13.7,  459.03,   3.439,  460.23, ∞ 2.485,0
07,15,19,06:45:00,   0.02,  13.8,  459.11,   2.820,  æ58.18,   2.190,0
07,15,19,07:00:00,  -0.04,  13.8,  453.73,   2.126,  455.71,   1.911,0
07,15,19,07:15:00,  -0.04,  13.8,  448.76,   3.990,  450.63,   3.206,0
07,15,19,07:30:00,  -0.09,  13.9,  440.57,   3.304,  445.18,   3.000,0
07,15,19,07:45:00,  -0.08,  13.9,  434.61,   2.075,  438.41,   2.608,0
07,15,19,08:00:00,  -0.02,  14.0,  429.39,   2.415,  430.50, ‡ ìiíäbÇR˛07,15,19,08:15:00,  -0.16,  14.2,  414.67, † 3.440,  422.63,  ê&	¬ bÇR˛07,15,19,08:30:00,  -0.16,  14.2,  401.57, † 1.349,  409.72,  `3.824,0
07,15,19,08:45:00,  -0.08,  14.4,  397.75,   1.988,  401.77,   3.746,0
07,15,19,09:00:00,  -0.09,  14.6,  387.02,   3.005,  391.81, êHﬁóô∏1,0
07,15,19,09:15:00,  -0.17,  14.6,  372.17,   3.074,  380.93, ÿê&I™≤bÇR˛07,15,19,09:30:00,  -0.13,  14.7,  365.57,   3.389,  371.91,   2.238,0
07,15,19,09:45:00,  -0.09,  14.8,  358.25,   ±.221, ∞362.76,` ∞&iÇöbÇR˛07,15,19,10:00:00,  -0.15,  14.9,  346.22,   3.099,  353.98, ∞ 3.700,0
07,15,19,10:15:00,  -0.19,  15.0,  334.10,   3.926,` ≥43.89, ` Li ∫bÇR˛07,15,19,10:30:00,  -0.15,  15.1,  320.60,   2.147,  328.04,  ‡4.067,0
07,15,19,10:45:00,  -0.05,  15.1,  314.90,   3.475,` 317.45,   Ÿóö¥9,0
07,15,19,11:00:00,  -0.02,  15.1,  309.23,   1.910,  310.31,   3.249,0
07,15,19,11:15:00,  -0.09,  15.2,  308.72,   2.116,  313.42,‡  3.935,0
07,15,19,11:30:00,  -0.07,  15.3,  307.16,   2.240,` 310.87,  ∞2.867,0
07,15,19,11:45:00,  -0.84,  15.8,   86.90,   3.144,  L¶'i∫b rÇ∫¢bÇR˛07,15,19,12:00:00,  -0.09,  16.2,   88.50,   7.292,`  N&	íbÇírä¬¢bÇR˛07,15,19,12:15:00,  -0.61,  16.9,  123.10,   2.049,  154.02,   9.576,0
07,15,19,12:28:57,  -0.00,  -0.0,   -0.00,  -0.000,   -0.00,‡∞KLﬂòò∏,1
07,15,19,12:30:00,  -0.01,  17.7,  126.12,   3.173,  L&ìâ bír≤ä≤bÇR˛07,15,19,15:49:21,  -0.00,  -0.0,   -0.00,  -0.000,   -0.00,  ≠0.000,1
07,15,19,16:03:57,  -0.00,  -0.0,   -0.00,  -0.000,   -0.00,‡ 	rÇÇÇbäR˛07,15,19,16:04:25,  -0.00,  -0.0,   -0.00,  -0.000,   -0.00,` KL◊òò∞,2
07,16,19,08:19:53,  -0.00,  -0.0,   -0.00,  -0.000,   -0.00,  -0.000,1
07,16,19,08:24:02,  -0.00,  -0.0,   -0.00,  -0.000,   -0.00, ‡-0.000,2
07,16,19,08:25:00,   2.43,  22.5,  223.73,  11.454, ∞100.55,   N)¬™bÇR˛07,16,19,08:30:00,   2.47,  24.5,  221.88,   9.279,   96.98,   8.953,0
07,16,19,08:35:00,   2.29,  25.5,  217.51,   6.578,  101.75, †êõø414,0
07,16,19,08:40:00,   2.12,  26.1,  227.52,   6.492,  119.98,   4.842,0
07,16,19,08:45:00,   2.05,  26.5,  226.70,   8.815,` 122.71,  ÿì)í¬bÇR˛07,16,19,08:50:00,   2.21,  26.8,  235.07,   8.781,  123.26,   7.510,0
07,16,19,08:55:00,   2.17,  27.0,  238.04,   9.253,  128.10,   6.647,0
07,16,19,09:00:00,   2.21,  27.2,  245.58,  10.826,  133.92,` êõó353,0
07,16,19,09:05:00,   2.36,  27.3,  250.11,   9.869,  130.86,   7.406,0
07,16,19,09:10:00,   2.49,  27.5,  260.39,   8.613,  134.42,` HNﬂöô∂,0
07,16,19,09:15:00,   2.54,  27.9,  263.97,   9.478,  135.43,   8.433,0
07,16,19,09:20:00,   2.38,  28.5,  242.45, † 7.788,  122.18,   9.535,0
07,16,19,09:25:00,   2.30,  29.2,  229.63,   6.578,  113.06, ` º.575,0
07,16,19,09:30:00,   2.10,  29.7,  218.45,   7.449, êLL&I™b r∫™∫bÇR˛07,16,19,09:35:00,   2.04,  30.0,  216.54,   8.293, êLL&â≤bÅÅ˙r¢≤ bÇR˛07,16,19,09:40:00,   2.15,  30.5,  223.51,   7.753,  ±14.76,   6.304,0
07,16,19,09:45:00,   2.34,  30.9,  226.50,   8.952,  107.83,   7.392,0
07,16,19,09:50:00,   2.20,  31.2,  229.78,  10.316,  118.23,   6.839,0
07,16,19,09:55:00,   2.23,  31.5,  225.74,   7.249,  112.65,   9.164,0
07,16,19,10:00:00,   2.15,  31.7,  226.11,   6.901,  117.08,   ìI¬íbÇR˛07,16,19,10:05:00,   2.05,  31.7,  224.46,   MÈ∫™bäíÇr∫¬b¢r≤≤íbÇR˛07,16,19,10:10:00,   2.26,  31.8,  227.04,   7.529,  112.39,   9.982,0
07,16,19,10:15:00,   2.26,  32.0,  227.25,   9.292, ∞113.00,   4.071,0
07,16,19,10:20:00,   2.29,  32.0,  230.68,   6.352,  ±14.58,` Hì	ÇÚbÇR˛07,16,19,10:25:30,  -0.00,  -0.0,   -0.00,  -0.000,   -0.00,  KLﬂòò∞,2
07,16,19,13:12:46,  -0.00,  -0.0,   -0.00,  -0.000,   -0.00,‡ oL	ÇÇbäR˛07,16,19,13:15:00,   1.11,  21.7,   40.64,   ≥.351,` KLMÈäb¢rí™™bÇR˛07,16,19,13:20:00,   1.14,  23.9,   46.38,   4.512,  -11.53,   3.117,0
07,16,19,13:25:00,   1.12,  24.6,   59.91,   3.958,    3.31, ê†2.932,0
07,16,19,13:30:00,   1.10,  25.1,   65.73,   3.812,   10.01,‡  ≥.852,0
07,16,19,13:35:00,   1.20,  25.2,   75.10,   5.450,   14.55,   1.663,0
07,16,19,13:40:00,   1.21,  25.4,   81.08,   5.705,   19.79,   1.735,0
07,16,19,13:45:00,   2.08,  25.4,  132.36,  12.996,   27.26, êêL©™íbÇR˛07,16,19,13:50:00,  -0.14,  25.2,   30.22,   6.719,   ¶ì©Çb™r∫™öbÇR˛07,16,19,13:55:00,   0.64,  25.4,   62.65,   1.072,  †30.34,‡  2.771,0
07,16,19,14:00:00,   0.40,  25.2,   56.46,   2.723,   36.22,   LâÇíbÇR˛07,16,19,14:05:00,   0.45,  24.9,   57.04,   4.404,   34.44, ê∞3.899,0
07,16,19,14:10:00,   0.46,  24.6,   56.30,   2.896,  `32.98,`  2.512,0
07,16,19,14:15:00,   0.47,  24.2,   58.20,   5.491,   34.46,   3.081,p
07,16,19,14:20:00,   1.17,  23.8,   95.92,   7.344,  `36.79,   2.951,0
07,16,19,14:25:00,   1.29,  23.5,  104.38, ∞ 4.924,   39.12, ` öÆ960,0
07,16,19,14:30:00,   1.04,  23.1,   π5.13,  18.432, ê†42.30, † 1.277,0
07,16,19,14:35:00,   0.90,  22.6,   95.62,  13.923,   50.12,   2.667,0
07,16,19,14:40:00,   1.46,  23.0,  110.15, ∞ 2.295,   36.38,   3.264,0
07,16,19,14:45:00,   1.07,  23.9,   84.93,   3.496,   30.93,   &È∫íbÇR˛07,16,19,14:50:00,   0.86,  23.9,   81.94,   1.614,   38.21,   3.594,0
07,16,19,14:55:00,   0.70,  23.8,   75.09,   3.184,   39.56,   2.990,0è07,16,19,15:00:00,   0.61,  23.8,   69.64,   2.653,   38.73, ∞ 2.808,0
07,16,19,15:05:00,   0.58,  24.1,   66.60,   1.639,   37.47, † 2.810,0
07,16,19,15:10:00,   0.61,  24.3,   70.60,   1.612,   39.73,   1.991,0
07,16,19,15:15:00,   0.53,  24.4,   67.13,   1.705,   40.32, ê†3.315,0
07,16,19,15:20:00,   0.13,  24.2,   53.47,  10.405,   47.11,   9.816,0
07,16,19,15:25:00,   0.38,  24.3,   64.07,   3.446,   44.83,   3.416,0
07,16,19,15:30:00,   0.40,  24.8,   54.33,   4.959,   34.18,  ê∫.452,0
07,16,19,15:35:00,   0.29,  25.2,   45.09,   1.786,   30.59,   0.669,0
07,16,19,15:40:00,   0.19,  25.7,   39.80,   3.436,   30.28,   3.794,0
07,16,19,15:45:00,   0.11,  25.6,   44.75,   2.873,   39.08,   4.954,0
07,16,19,15:50:00,   0.16,  25.4,   47.63,   5.201,   39.72,`  2.958,0
07,16,19,15:55:00,   0.07,  25.5,   41.25,   2.528,   37.64,   2.842,0
07,16,19,16:00:00,   0.01,  24.8,   41.68,   6.533, † 41.19,   8.555,0
07,16,19,16:05:00,  -0.09,  25.3,   35.95,   5.212,   40.63, Xêôó892,0
07,16,19,16:10:00,   0.24,  24.9,   62.81,  11.976, ∞ 50.87,  ¨M©¢™bÇR˛07,16,19,16:15:00,  -0.18,  24.2,   61.49,   7.116,   70.65,   ¥.858,0
07,16,19,16:20:00,   1.66,  24.3,  127.34,   6.415,   43.12,   º.518,0
07,16,19,16:25:00,   1.73,  24.2,  130.01,   4.455,   42.62, êH&Èí™bÇR˛07,16,19,16:30:00,   1.58,  23.6,  123.05,   8.340,   43.25, † 5.766,0
07,16,19,16:35:00,   1.67,  23.2,  123.30,   8.877, ê∞38.69,` –MâÇäbÇR˛07,16,19,16:40:00,   1.70,  22.7,  121.58,   7.178,   35.71,   3.646,0
07,16,19,16:45:00,   1.77,  22.4,  124.25,   6.709,   34.53,   5.548,0
07,16,19,16:50:00,   1.71,  21.9,  121.22,   4.129,   34.62,  êöó¶ßmKL≈07,16,19,16:55:00,  -0.05,  21.5,   35.29,   1.815,   37.94,   2.934,0
07,16,19,17:00:00,   0.03,  20.9,   35.84,   2.838,   34.13, ‡ ∂.555,0
07,16,19,17:05:00,   0.03,  20.4,   36.40,   1.979,   34.64,  †2.119,0
07,16,19,17:10:00,   0.05,  20.0,   36.17,   L)¢ böör™™b  2.507,0
07,16,19,17:15:00,   0.08,  19.6,   37.74,   3.338,   33.81,   ≤.345,0
07,16,19,17:20:00,   0.08,  19.3,   38.07,   1.848,` ê¶&)¢bÇ™rä≤¢bÇR˛07,16,19,17:25:00,   0.08,  19.0,   43.40,   2.909,  ‡39.35,   2.237,0
07,16,19,17:30:00,  -0.06,  18.8,   42.15,   2.473,   45.44,  †3.135,0
07,16,19,17:35:00,   0.04,  18.6,   43.47,   3.323,   41.57,   2.453,0
07,16,19,17:40:00,   2.72,  18.4,  190.03,   4.154,   52.29,   5.014,0
07,16,19,17:45:00,   1.40,  18.3,  124.38,   4.638,`  53.31, †HMóõ¶'oL·07,16,19,17:50:00,   1.09,  18.2,  103.21,   &©≤äb¢∫r¬ bûröä¢bÇR˛07,16,19,17:55:00,   0.91,  18.1,   91.04,   2.875,   44.82,`‡ &I∫¢bÇR˛07,16,19,18:00:00,   0.79,  17.8,  102.45,   2.813,   62.61,   2.120,0
07,16,19,18:05:00,   0.87,  17.6,   96.48,   2.316,   52.45,` ∞ﬁó¶&	R˛07,16,19,18:10:00,   0.96,  17.4,  101.07,   7.223,   52.43,   2.848,0
07,16,19,18:15:00,   0.78,  17.1,  100.72,   2.455,   61.28,‡ `2.828,0
07,16,19,18:20:00,   0.71,  16.9,   98.37,   3.231,  êø2.47,`  ôóMLMKòÖ07,16,19,18:25:00,  -0.11,  16.7,   50.85,  ∞4.924,   56.60,   4.526,0
07,16,19,18:30:00,  -0.15,  16.3,   51.04,   6.799,   58.51, ∞L&©íäbÇR˛07,16,19,18:35:00,  -0.78,  16.1,   63.25,   3.623,  102.67,   8.659,0
07,16,19,18:40:00,  -0.20,  16.1,   58.28, ∞ 2.424,   68.19,   4.052,0
07,16,19,18:44:08,  -0.00,  -0.0,   -0.00,  -0.000,   -0.00, ÿKLﬂòò∏,2
07,18,19,10:56:28,  -0.00,  -0.0,   -0.00, ê≠0.000,‡  -0.00,  -0.000,1
07,18,19,11:00:00,   0.13,  21.2,   10.66,   7.023,   ê&	¢bÅÅ4.598,0
07,18,19,11:05:00,   0.61,  21.6,   37.66,   7.783,   Hì…Çbörö™¬bÇR˛07,18,19,11:10:00,   0.48,  21.6,   41.98,   4.245,`  17.47,   0.581,0
07,18,19,11:15:00,   0.57,  21.4,   56.61,   5.597,   27.53,‡  2.736,0
07,18,19,11:20:00,   0.66,  21.1,   64.49,   4.469,   30.84,  †0.698,0
07,18,19,11:25:00,   0.57,  20.8,   65.65,   4.594,   36.62,   3.540,0
07,18,19,11:32:59,  -0.00,  -0.0,   -0.00,  -0.000,   -0.00æ‡ KLóò∏0,1
07,18,19,11:35:00,   0.20,  21.0,   46.77,   6.779,   36.48,   1.850,0
07,18,19,11:40:00,   0.43,  20.6,   66.00,   4.312,`  44.12, ‡ L)™ÇbÇR˛07,18,19,11:45:00,   0.36,  20.4,   64.41,   2.371,   46.34,`` LÈäöbÇR˛07,18,19,11:50:00,   0.31,  20.1,   59.46,   2.971,   43.78,  †1.635,0
07,18,19,11:55:00,   0.34,  19.9,   62.70, êê2.570,   öMi≤bª.607,0
07,18,19,12:00:27,  -0.00,  -0.0,   -0.00,  -0.000,   -0.00,‡êKLﬂòò∏,1
07,18,19,12:00:32,  -0.25,  19.7,   39.18, ê∞7.007,   51.68,‡ ¨N	ÇíbÇR˛07,18,19,12:05:00,   0.19,  20.3,   45.49,   9.020,`  35.62,  `1.870,0
07,18,19,12:10:00,   0.64,  20.1,   81.55,   3.699,   49.08, ` &	™äbÇR˛07,18,19,12:15:00,   0.64,  19.7,   85.91,   3.209,   53.28, ‡ &i™™bÇR˛07,18,19,12:20:00,  -0.04,  19.6,   95.03,   4.120,`  Nì	™b¢rö¬ bÇR˛07,18,19,12:25:00,   0.58,  19.5,   88.44,   3.383,   59.30,  ê&	¬ÇbÇR˛07,18,19,12:30:00,  -0.14,  20.0,   46.86,   2.772,   53.89,   2.970,0
07,18,19,12:35:00,   0.55,  20.3,   78.70,   7.391,   50.59,   3.236,0
07,18,19,12:40:00,   0.97,  19.9,  107.39,   6.313,   58.35, ‡ ì	 íbÇR˛07,18,19,12:45:00,   0.95,  19.7,  111.32,   4.629,   63.04,  §&Iö bÇR˛07,18,19,12:50:00,   0.88,  19.6,  112.86,   3.721,   68.33,   1.910,0
07,18,19,12:55:00,   0.92,  19.4,  111.98,   3.773,   65.28,   1.415,0
07,18,19,13:00:00,  -0.08,  19.6,   58.05,   4.879,   61.91,  êº.097,0
07,18,19,13:05:00,  -0.02,  19.8,   53.37,   4.362,   54.36,   4.411,0
07,18,19,13:10:00,   0.28,  19.9,   60.56,   4.749,   46.24,   5.641,0
07,18,19,13:15:00,  -0.12,  19.8,   41.43,   1.228,   47.41,   9.347,0
07,18,19,13:20:00,   0.10,  19.5,   46.87,   2.109,   41.96,   4.735,0
07,18,19,13:25:00,   0.18,  19.3,   50.60,   3.107,   41.69,   1.483,0
07,18,19,13:30:00,   0.16,  19.2,   52.82,   2.476,   44.87,  ∞4.152,0
07,18,19,13:35:00,   0.17,  19.2,   54.74,   0.511,   46.03,   2.540,0
07,18,19,13:40:00,  -0.10,  19.6,   35.68,   1.512,   40.93,   &I  bÇR˛07,18,19,13:45:00,   0.01,  19.7,   39.36,   5.676,   38.78,   5.414,0
07,18,19,13:53:08,  -0.00,  -0.0,   -0.00,  -0.000,   -0.00,‡ -0.000,1
07,18,19,13:55:00,   0.16,  19.5,   70.53,   2.229,   62.25,   1.637,0
07,18,19,14:00:00,   0.20,  19.5,   70.83,   2.681,   õòø85, êêπ.736,0
07,18,19,14:05:00,   0.02,  19.5,   68.85,   4.619,   68.00,   3.920,0
07,18,19,14:10:00,   0.81,  19.5,  103.49,   5.855,   62.29,  `3.416,0
07,18,19,14:15:00,   0.84,  19.6,  108.58,   5.888,   65.90, ê∞4.757,0
07,18,19,14:20:00,   0.81,  19.7,  110.27,   3.710,   69.30,` ‡1.667,0
07,18,19,14:25:00,   0.57,  19.7,  101.12,   5.219,   72.09,` ‡2.308,0
07,18,19,14:30:00,  -0.17,  19.8,   58.88,   5.305,   67.48, ` 1.416,0
07,18,19,14:35:00,   0.81,  20.0,   98.04,  11.258,   56.96,   2.937,0
07,18,19,14:40:00,  -0.09,  20.1,   58.88,   2.295,   63.36,   1.985,0
07,18,19,14:45:00,   0.66,  20.1,   90.19,  30.111,   56.78,   2.048,0
07,18,19,14:50:00,   3.31,  19.8,  298.44,  33.401,  331.09,` LM◊SSbÇR˛07,18,19,14:55:00,   5.33,  19.7,  370.76,  18.836,  100.77,  14.380,0
07,18,19,15:00:00,   5.41,  19.6,  371.12,  13.508,   97.21,  L&)∫≤bÇR˛07,18,19,15:05:00,   5.47,  19.5,  379.48,  15.782,  102.59,  33.650,0
07,18,19,15:10:00,  -0.44,  19.5,   65.75,   3.249,   87.99, ∞16.517,0
07,18,19,15:15:00,   1.08,  19.9,  112.32,  33.023,  †57.39,   2.127,0
07,18,19,15:20:00,   5.30,  19.6,  369.49,  17.867,  100.94,   3.501,0
07,18,19,15:25:00,   5.27,  19.5,  376.77,  13.057,  110.14,  14.234,0
07,18,19,15:30:00,   4.50,  19.4,  340.60,  12.992,  LL&)¢bÇä∫rÇ≤ bÇR˛07,18,19,15:35:00,   3.56,  19.3,  294.74,  42.020,  114.58,  11.842,0
07,18,19,15:40:00,  -0.15,  20.0,   81.64,   5.697,   89.40,   6.755,0
07,18,19,15:45:00,  -0.03,  19.9,   75.28,   2.983,   76.62, ` LIÇ≤bÇR˛07,18,19,15:50:00,  -0.21,  19.9,   73.05,   2.827,   83.90,   9.897,0
07,18,19,15:55:00,   1.00,  19.7,  128.25,   7.646,   77.80,   3.780,0
07,18,19,16:00:00,   1.28,  19.4,  148.24, ∞ 7.566,   83.62,   3.228,0
07,18,19,16:05:00,   1.24,  19.2,  153.57,   7.235,   90.97,   3.060,0
07,18,19,16:10:00,   1.26,  19.1,  157.93,   4.035,   93.92,   3.483,0
07,18,19,16:15:00,  -0.37,  19.0,   80.41,`  7.525,   98.98,‡  2.232,0
07,18,19,16:20:00,   1.73,  19.4,  162.10,  19.494,   74.73, êê2.203,0
07,18,19,16:25:00,   3.63,  19.6,  264.82,  10.430,  ∞80.78,  †3.211,0
